compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Venta, Venta de casa en Allende Nuevo León ,MX$4.500.000,  228 m² ," 67350, Buenavista, Michoacán de Ocampo ",,  3 Baños ,Hace +30 días,REMAX
Venta, Venta Casa en Los Rodríguez Santiago Nuevo León Zona Sur 1149 ,MX$6.225.000,  361 m² ," 67300, Los Rodriguez, Santiago, Santiago, Nuevo León ",,  4 Baños ,Hace +30 días,REMAX
Venta," Casa en Venta, Colonia Las Brisas, Monterrey, Nuevo León ",MX$7.400.000,  316 m² ," 64780, Las Brisas, Guasave, Sinaloa ",,  3 Baños ,Hace +30 días,REMAX
Venta, Bonita casa duplex en nuevo león ,MX$496.400,  70 m² ," 11123, Monterrey, Nuevo León ",  7 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta," Departamento en Venta, Frente a Cintermex, Centro de Monterrey N. L ",MX$4.884.000,  80 m² ," 64010, Monterrey, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Departamento en Preventa, Centro de Monterrey N. L ",MX$3.031.127,  49 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Departamento en venta the grand living la porta i ,MX$5.633.624,  136 m² ," 76060, Loma, Los Ramones, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Departamento - Centro 23 ,MX$2.000.000,  57 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Casa en Venta Residencial al Norte ,MX$1.042.500,  88 m² ," 20358, San Francisco de los Romo, Estado de Aguascalientes ",,  2 Baños ,Hace +30 días,REMAX
Venta," Departamento en Preventa, Zona Tec, Monterrey N. L ",MX$5.449.641,  103 m² ," 64740, Monterrey, Nuevo León ",  4 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Casa en venta en Privada Calandria, Monterrey ",MX$10.590.000,  299 m² ," 64821, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta, Casa en Venta en Colonial Cumbres ,MX$3.000.000,  136 m² ," 64349, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Ave. Las Huertas 951, Rincón de las Huertas, Santa Catarina, N. L ",MX$2.807.680,  87 m² ," 66350, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Flat
Venta, Departamento Preventa Balcones de Satélite 2 ,MX$5.400.000,  137 m² ," 64960, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Pulppo
Venta," Casa en Pre-Venta en La Montaña Residencial / Zona Cumbres, García N. L ",MX$5.990.000,  390 m² ," 66036, García, Nuevo León ",,  5 Baños ,Hace +30 días,REMAX
Venta," Casa en venta Col. Hacienda La Silla, Guadalupe, N. L ",MX$1.900.000,  286 m² ," 67195, Guadalupe, Nuevo León ",  2 Rec. ,  2 Baños ,Hace 12 días,Flat
Venta," Departamento en Preventa, Zona Tec, Monterrey N. L ",MX$7.712.292,  142 m² ," 64740, Monterrey, Nuevo León ",  5 Rec. ,  4 Baños ,Hace +30 días,Flat
Venta," Ave. de la Juventud 100, Cuauhtemoc, San Nicolás de los Garza N. L ",MX$3.140.797,  72 m² ," 66465, San Jorge, Galeana, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Departamento en Preventa, Zona Tec, Monterrey N. L ",MX$9.051.144,  185 m² ," 64810, Residencial La Florida, Monterrey, Monterrey, Nuevo León ",  8 Rec. ,  4 Baños ,Hace +30 días,Flat
Venta, Departamento Venta Zona Valle Poniente 1 ,MX$4.110.000,  86 m² ," 66196, Santa Catarina, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Villas Ocean Front, Playa Encantada ",MX$641.000,  213 m² ," 22713, Playas de Rosarito, Baja California ",,  3 Baños ,Hace +30 días,REMAX
Venta," Casa en venta Col. Costa del Sol 1er Sector, San Nicolás de los Garza, N. L ",MX$2.350.000,  149 m² ," 66470, San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 5 días,Flat
Venta," Departamento en venta Col. Vista Hermosa, Monterrey, N. L ",MX$4.670.000,  91 m² ," 64620, Ciudad de México ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Casa en Venta en Fraccionamiento cerrado, Guadalupe N. L ",MX$1.963.500,  156 m² ," 67134, Guadalupe, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Casa en Venta en El Uro, Monterrey ",MX$11.980.000,  450 m² ," 64986, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta, Casa en venta roble san nicolas de los garza ,MX$6.150.000,  265 m² ," 58228, San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  4 Baños ,Hace 6 días,Pulppo
Venta," Casa en Venta Colonia Reserva San Francisco, Apodaca NL ",MX$2.600.000,  151 m² ," 66600, San Francisco, Ixhuatlán de Madero, Veracruz de Ignacio de la Llave ",,  4 Baños ,Hace +30 días,REMAX
Venta," Casa en Venta en Fraccionamiento cerrado, Salinas Victoria, N. L ",MX$745.500,  63 m² ," 65515, Salinas Victoria, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Flat
Venta," Departamento en Venta en Centro, Monterrey ",MX$3.049.112,  63 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Casa en Los Sauces en Nuevo León en Remate Bancario SDC ,MX$1.021.032,  180 m² ," 11123, Los Sauces, León, Guanajuato ",,  2 Baños ,Hace +30 días,AllProperty
Venta," Vendo casa de remate, jerez molino del rey, guadalupe, nuevo león ",MX$683.710,  200 m² ," 11123, Molino del Rey, Ciudad Satélite, Naucalpan de Juárez, Estado de México ",  1 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta, Casa en venta en Barrio de La Industria NUEVO LEÓN ,MX$1.020.000,  100 m² ," 11123, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Remate casa - nuevo leon monterrey ,MX$552.532,  111 m² ," 11123, Monterrey, Nuevo León ",,,Hace +30 días,AllProperty
Venta," Ave. Miguel Alemán 399, Privadas la Huasteca, Santa Catarina, N. L ",MX$13.072.520,  295 m² ," 66354, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Venta de departamento en Residencial Dinastía 3er Sector, Monterrey ",MX$4.870.000,  103 m² ," 64639, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Departamento - Centro 12 ,MX$3.421.000,  64 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta," Rcv casa nueva en venta""el pueblito""corregidora ",MX$3.800.000,  260 m² ," 76900, La Antigua, Veracruz de Ignacio de la Llave ",,  5 Baños ,Hace +30 días,REMAX
Venta," Departamento Preventa Zona Centro, Monterrey N. L ",MX$4.095.008,  70 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Departamento Preventa Zona Centro, Monterrey N. L ",MX$3.845.032,  63 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Venta de departamento en Residencial Dinastía 3er Sector, Monterrey ",MX$5.872.171,  102 m² ," 64639, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Venta de departamento en Residencial Dinastía 3er Sector ,MX$6.194.062,  108 m² ," 64639, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Departamento - Jardín de las Mitras ,MX$2.775.000,," 64300, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, PREVENTA Casa en Condominio Atmosfera Habitat y Equilibrio ,MX$4.300.000,  167 m² ," 45645, Tlajomulco de Zúñiga, Jalisco ",,  3 Baños ,Hace +30 días,REMAX
Venta," Venta de departamento en Residencial Dinastía 3er Sector, Monterrey ",MX$6.083.094,  98 m² ," 64639, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Venta de departamento en Residencial Dinastía 3er Sector ,MX$6.150.000,  139 m² ," 64639, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta, Venta de departamento en col. Abraham Lincoln ,MX$3.574.000,  84 m² ," 64310, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta," Casa en Venta en Dominio Cumbres, García N. L ",MX$3.087.000,  184 m² ," 66036, García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta, Venta departamento centro entrega inmediata 2022 ,MX$2.688.000,  55 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Casa en venta en La Encantada al poniente de Hermosillo, Sonora ",MX$6.000.000,  341 m² ," 83224, La Encantada, Cajeme, Sonora ",,  4 Baños ,Hace +30 días,REMAX
Venta," Venta de departamento en Residencial Dinastía 3er Sector, Monterrey ",MX$5.506.229,  86 m² ," 64639, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Venta de departamento en Residencial Dinastía 3er Sector ,MX$6.961.175,  130 m² ," 64639, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta, Venta de departamento en Residencial Dinastía 3er Sector ,MX$11.703.974,  268 m² ," 64639, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta, Venta de departamento en Residencial Dinastía 3er Sector ,MX$12.396.832,  288 m² ," 64639, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta, Departamento Venta Zona Valle Poniente ,MX$4.630.000,  81 m² ," 66196, Santa Catarina, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta," Casa en Venta en Alberto Zamora 112, Coyoacán, CDMX ",MX$7.500.000,  237 m² ," 04000, Coyoacán, Ciudad de México ",,  2 Baños ,Hace +30 días,REMAX
Venta," Departamento en Preventa, Zona Tec, Monterrey N. L ",MX$4.992.282,  93 m² ," 64740, Monterrey, Nuevo León ",  4 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Ave. Las Huertas 951, Rincón de las Huertas, Santa Catarina, N. L ",MX$4.771.800,  157 m² ," 66350, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Ave. de la Juventud 100, Cuauhtemoc, San Nicolás de los Garza N. L ",MX$3.436.788,  70 m² ," 66465, San Jorge, Galeana, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Flat
Venta," Casa en Monterrey, Nuevo León ",MX$2.310.000,  360 m² ," Montemorelos, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta," Casa En Venta En El Cercado Centro, Santiago, Nuevo León ",MX$7.000.000,  498 m² ," Santiago, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta, Casa en Las Espigas en Nuevo Leòn en Remate Bancario SDC ,MX$925.500,  157 m² ," 11123, Cadereyta Jiménez, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa en Apodaca Nuevo León ,MX$500.000,  90 m² ," Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Casa en Venta en Col. Valle Nord ,MX$3.000.000,  170 m² ," 66055, General Escobedo, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 25 días,Flat
Venta, Casa Venta Misión Santa Catarina ,MX$2.300.000,  113 m² ," 66360, Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa En Nuevo Leon ,MX$625.000,  48 m² ," Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 3 días,Lamudi
Venta," Casa en Venta en Col. 51, Monterrey ",MX$10.500.000,  450 m² ," 65893, Monterrey, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Flat
Venta," Departamento en Venta en Col. San Jerónimo, Monterrey ",MX$4.600.000,  146 m² ," 64634, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 13 días,Flat
Venta, Departamento en venta en Valle Oriente 3 recámaras ,MX$12.617.000,  362 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 10 días,Pulppo
Venta, Departamento Preventa Balcones de Satélite 3 ,MX$3.500.000,  90 m² ," 64960, Monterrey, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamento Preventa Balcones de Satélite 4 ,MX$4.308.000,  125 m² ," 64960, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa En Nuevo Leon ,MX$590.000,  40 m² ," Apodaca, Nuevo León ",  2 Rec. ,  1 Baños ,Hace 3 días,Lamudi
Venta, Departamento - centro barrio antiguo ,MX$2.120.000,  43 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Bonita casa duplex en nuevo león ,MX$496.400,  70 m² ," 11123, Monterrey, Nuevo León ",  7 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Casa en venta en Cumbres Elite 4 recámaras ,MX$5.400.000,  355 m² ," 64349, Monterrey, Nuevo León ",  4 Rec. ,  4 Baños ,Hace 12 días,Pulppo
Venta, Departamento venta Valle Poniente Santa Catarina inversionista ,MX$5.200.000,  94 m² ," 66196, Santa Catarina, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamento Preventa Balcones de Satélite 1 ,MX$4.000.000,  97 m² ," 64960, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa En Remate Bancario En: Nuevo Leon ,MX$1.100.000,  270 m² ," García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Venta departamento centro entrega inmediata 2022 ,MX$2.970.000,  60 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Casa con local en remate - provivienda nuevo león ,MX$1.101.500,  200 m² ," 11123, Guadalupe, Nuevo León ",  1 Rec. ,  3 Baños ,Hace +30 días,AllProperty
Venta, Departamento en venta en Vivenza 3 recámaras ,MX$4.950.000,  170 m² ," 52787, San Nicolás de los Garza, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 5 días,Pulppo
Venta, Venta departamento torre tule en Valle Poniente en Santa Catarina ,MX$5.190.000,  107 m² ," 66233, Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamento - Monterrey ,MX$2.400.000,  52 m² ," 64030, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Casa En Venta En El Barro, Nuevo Leon ",MX$8.400.000,  459 m² ," Santiago, Nuevo León ",  4 Rec. ,  6 Baños ,Hace +30 días,Lamudi
Venta, Departamento Preventa Balcones de Satélite ,MX$3.500.000,  76 m² ," 64960, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Casa en venta en Barrio de La Industria NUEVO LEÓN ,MX$1.020.000,  100 m² ," 11123, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento - El Lechugal ,MX$2.890.000,  74 m² ," 66376, Santa Catarina, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamento Preventa Balcones de Satélite 5 ,MX$4.900.000,  149 m² ," 64960, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa en Nuevo León ,MX$1.350.000,  364 m² ," General Escobedo, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa en Venta en Monterrey Nuevo León Lomas Del Valle ,MX$9.900.000,  280 m² ," 11123, Monterrey, Nuevo León ",,  3 Baños ,Hace +30 días,AllProperty
Venta, Departamento en venta en Monterrey Nuevo Leon KCU5647 ,MX$5.160.000,  89 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa en Nuevo León ,MX$1.350.000,  187 m² ," General Escobedo, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamentos en venta nuevos valle del campestre san pedro la nube ,MX$18.900.000,  150 m² ," 66266, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Quinta En Venta En Allende En Nuevo León ,MX$4.050.000,  145 m² ," Allende, Nuevo León ",  5 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Venta, Casa en venta en Buenos Aires 4 recámaras ,,  161 m² ," 64800, Monterrey, Nuevo León ",  4 Rec. ,  1 Baños ,Hace 27 días,Pulppo
Venta, Hermosa y amplia casa - guadalupe nuevo leon ,MX$1.200.500,  140 m² ," 11123, Guadalupe, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento en venta residencial las colinas monterrey cantera ,MX$3.100.000,  50 m² ," 64639, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Casa en Venta en Santa Catarina, Fama 1, N. L ",MX$2.300.000,  239 m² ," 66117, Santa Catarina, Nuevo León ",  3 Rec. ,  2 Baños ,Hace 9 días,Pulppo
Venta, Departamento - Centro 11 ,MX$3.600.000,  80 m² ," 64000, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta," Quinta En Venta En Santiago, Nuevo León ",MX$3.900.000,  324 m² ," Santiago, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Departamento Venta Residencial Santa Barbara San Pedro ,MX$9.100.000,  133 m² ," 66278, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa EN REMATE - Barrio de La Industria Nuevo León ,MX$516.557,  95 m² ," 11123, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Departamento - Centro 7 ,MX$2.678.000,  66 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa en venta ancira monterrey ,MX$2.900.000,  397 m² ," Ancira, Monterrey, Monterrey, Nuevo León ",  5 Rec. ,  3 Baños ,Hace +30 días,Pulppo
Venta, Departamento en pre-venta valle del campestre san pedro garza garcia ,MX$14.700.000,  110 m² ," 66266, San Pedro Garza García, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta," Casa En Venta En García, Nuevo León ",MX$24.500.000,  640 m² ," García, Nuevo León ",  4 Rec. ,  5 Baños ,Hace +30 días,Lamudi
Venta, Departamentos en preventa area mitras ,MX$2.100.000,  44 m² ," 64460, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Casa EN REMATE - Barrio de La Industria Nuevo León ,MX$602.532,  165 m² ," 11123, Monterrey, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento Centro de Monterrey sur Fundidora paseo santa lucia 1 ,MX$1.936.000,  48 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Venta departamento centro entrega inmediata 2022 ,MX$3.500.000,  67 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamentos en Preventa Centro Monterrey ,MX$2.750.000,  46 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Casa En Venta Los Parques Residencial, Garcia, Nuevo Leon ",MX$1.050.000,  125 m² ," García, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Lamudi
Venta, Casa venta anahuac san nicolas de los garza 1 ,MX$7.300.000,  447 m² ," 66450, San Nicolás de los Garza, Nuevo León ",  5 Rec. ,  3 Baños ,Hace +30 días,Pulppo
Venta, Casa EN REMATE - Hacienda Santa Fe Nuevo León ,MX$1.343.500,  98 m² ," 11123, Santa Fe, Galeana, Nuevo León ",  1 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento - Centro 2 ,MX$2.053.000,  44 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Departamento venta Valle Poniente El Aguacatal ,MX$3.800.000,  67 m² ," 66197, Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Departamento preventa centro monterrey 3 ,MX$2.912.175,  92 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Remate bancario en nuevo leon ,MX$1.200.000,  95 m² ," 11123, Guadalupe, Nuevo León ",,  1 Baños ,Hace +30 días,AllProperty
Venta, Casa en Guadalupe Nuevo León ,MX$1.810.000,  160 m² ," Guadalupe, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento en Monterrey Nuevo León ,MX$1.450.000,," Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Casa en Nuevo León ,MX$1.660.000,  131 m² ," San Nicolás de los Garza, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Venta De Quinta Juarez Nuevo Leon ,MX$15.000.000,  1.218 m² ," Benito Juárez, Juárez, Nuevo León ",  8 Rec. ,  9 Baños ,Hace +30 días,Lamudi
Venta, Departamentos en venta Centro Monterrey ,MX$1.785.000,  34 m² ," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Departamento en venta en Monterrey Nuevo Leon KCU5643 ,MX$4.880.000,  80 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Residencia en venta jardines coloniales san pedro garza garcia ,MX$45.500.000,  860 m² ," 66247, San Pedro Garza García, Nuevo León ",  4 Rec. ,  5 Baños ,Hace 27 días,Pulppo
Venta, Venta departamento centro entrega inmediata 2022 ,MX$3.592.000,  82 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Preventa Departamento Mitras Centro 3 ,MX$2.609.650,  60 m² ," 64460, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa En Venta En Cerralvo Nuevo León ,MX$6.500.000,  350 m² ," Cerralvo, Nuevo León ",  3 Rec. ,  1 Baños ,Hace 16 días,Lamudi
Venta, Departamento preventa Monterrey 1 ,MX$4.602.000,  64 m² ," 64580, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamento en venta en Monterrey Nuevo Leon KCU5642 ,MX$7.760.000,  134 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento en venta en Centro 3 recámaras ,MX$4.150.000,  96 m² ," 64000, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa venta palo blanco san pedro garza garcia ,MX$10.000.000,  225 m² ," San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Pulppo
Venta, Preventa Departamento Centro Monterrey ,MX$2.298.000,  47 m² ," 64720, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Hermosa Quinta En Allende, Nuevo Leon ",MX$7.750.000,  300 m² ," San Antonio, Doctor Arroyo, Nuevo León ",  3 Rec. ,  3 Baños ,Hace +30 días,Lamudi
Venta, Preventa Departamento Centro Monterrey 2 ,MX$4.073.000,  92 m² ," 64720, Monterrey, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Casa 3 recamaras centro monterrey nuevo leon ,MX$1.047.000,  150 m² ," 11123, Monterrey, Nuevo León ",  9 Rec. ,  2 Baños ,Hace +30 días,AllProperty
Venta, Quinta - El Mirador ,MX$4.500.000,," 65783, Ciénega de Flores, Nuevo León ",  4 Rec. ,  6 Baños ,Hace +30 días,Pulppo
Venta," Casa en venta en Rio Missouri, Jardines Del Valle 3, San Pedro, Garza Garcia, N. L ",MX$17.900.000,  317 m² ," 66220, San Pedro Garza García, Nuevo León ",  3 Rec. ,  3 Baños ,Hace 11 días,Pulppo
Venta, Departamento - Centro 10 ,MX$3.163.328,," 64000, Monterrey, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Casa En Venta, Contry La Silla, Guadalupe Nuevo Leon ",MX$11.500.000,  465 m² ," Guadalupe, Nuevo León ",  4 Rec. ,  4 Baños ,Hace +30 días,Lamudi
Venta, Departamento - Centro 17 ,MX$2.606.310,," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Remate casa - nuevo leon monterrey ,MX$552.532,  111 m² ," 11123, Monterrey, Nuevo León ",,,Hace +30 días,AllProperty
Venta, Departamento Pre Venta Valle Del Campestre San Pedro 3 ,MX$13.800.000,  140 m² ," 66266, San Pedro Garza García, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, Departamentos en venta Centro Monterrey 1 ,MX$2.785.000,  46 m² ," 64000, Monterrey, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta, Departamento Pre Venta Valle Del Campestre San Pedro 4 ,MX$11.200.000,  80 m² ," 66266, San Pedro Garza García, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,Pulppo
Venta," Casa En Venta En Sierra Vista, Juarez, Nuevo Leon ",MX$1.350.000,  110 m² ," Juárez, Nuevo León ",  3 Rec. ,  2 Baños ,Hace +30 días,Lamudi
Venta, Casa en Nuevo León Juárez ,MX$650.000,  88 m² ," Benito Juárez, Juárez, Nuevo León ",  2 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Casa en Camino Real en Nuevo Leòn en Remate Bancario SDC ,MX$1.257.744,  134 m² ," 11123, Guadalupe, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento en venta en Monterrey Nuevo Leon KCU5642 ,MX$7.760.000,  134 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Departamento en venta en Monterrey Nuevo Leon KCU5643 ,MX$4.880.000,  80 m² ," 11123, Monterrey, Nuevo León ",,  2 Baños ,Hace +30 días,AllProperty
Venta, Preventa Departamento Mitras Centro 4 ,MX$2.434.375,  50 m² ," 64460, Monterrey, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
Venta, HERMOSA Casa - Privadas de Santa Catarina NUEVO LEON ,MX$818.240,  145 m² ," 11123, Privadas de Santa Catarina, Santa Catarina, Santa Catarina, Nuevo León ",  1 Rec. ,  1 Baños ,Hace +30 días,AllProperty
Venta, Departamento Preventa Zona Valle Poniente 1 ,MX$4.600.000,  74 m² ," 66196, Santa Catarina, Nuevo León ",  2 Rec. ,  2 Baños ,Hace +30 días,Pulppo
